Thread_id,Thread_index,Index,Word,Label,LAT,LON,provinceEn,provinceId
36753313,64,1787,จ.กระบี่,LOCATION,8.0862997,98.9062835,Krabi,2
36753313,64,1791,เกาะตะปู,LOCATION,8.2754055,98.5005615,,
36753313,64,1825,เกาะตะปู,LOCATION,8.2754055,98.5005615,,
36753313,64,1862,เกาะปันหยี,LOCATION,8.359446,98.5171802,Phang-nga,35
36753313,64,1891,จ.พังงา,LOCATION,8.4501414,98.5255317,Phang-nga,35
36753313,64,1898,ภูเก็ต,LOCATION,7.951933099999999,98.3380884,Phuket,42
36753313,64,1903,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,1912,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,1914,ภูเก็ต,LOCATION,7.951933099999999,98.3380884,Phuket,42
36753313,64,1956,ทะเลแหวก,LOCATION,8.0338275,98.8188883,Krabi,2
36753313,64,1959,อ่าวพระนาง,LOCATION,8.0059287,98.8374807,Krabi,2
36753313,64,1962,อ่าวไร่เลย์,LOCATION,8.011711,98.837776,Krabi,2
36753313,64,1967,เกาะปอดะ,LOCATION,7.971022499999999,98.809404,Krabi,2
36753313,64,1972,จังหวัดกระบี่,LOCATION,8.0862997,98.9062835,Krabi,2
36753313,64,2003,ประเทศไทย,LOCATION,15.870032,100.992541,,
36753313,64,2016,อ่าวนาง,LOCATION,8.0292052,98.8240353,Krabi,2
36753313,64,2021,อ่าวพระนาง,LOCATION,8.0059287,98.8374807,Krabi,2
36753313,64,2036,อ่าวนาง,LOCATION,8.0292052,98.8240353,Krabi,2
36753313,64,2042,กระบี่,LOCATION,8.0862997,98.9062835,Krabi,2
36753313,64,2066,อ่าวนาง,LOCATION,8.0292052,98.8240353,Krabi,2
36753313,64,2071,ป่าตอง,LOCATION,7.896576299999999,98.3021044,Phuket,42
36753313,64,2113,ทะเลแหวก,LOCATION,8.0338275,98.8188883,Krabi,2
36753313,64,2116,อ่าวไรเลย์,LOCATION,8.011711,98.837776,Krabi,2
36753313,64,2126,จังหวัดกระบี่,LOCATION,8.0862997,98.9062835,Krabi,2
36753313,64,2161,สนามบินกระบี่,LOCATION,8.099280199999999,98.98319479999999,Chang Wat Krabi,2
36753313,64,2171,เกาะรอก,LOCATION,7.199584199999999,99.0598732,Trang,15
36753313,64,2174,หาดไร่เลย์,LOCATION,8.011711,98.837776,Krabi,2
36753313,64,2179,วัดถ้ำเสือ,LOCATION,13.9539173,99.6051342,กาญจนบุรี,3
36753313,64,2183,ทะเลแหวก,LOCATION,8.0338275,98.8188883,Krabi,2
36753313,64,2186,เกาะพีพี,LOCATION,7.746115799999999,98.77841,Krabi,2
36753313,64,2190,อ่าวมาหยา,LOCATION,7.678176400000001,98.76567159999999,,
36753313,64,2195,เกาะลันตา,LOCATION,7.624367699999999,99.0792263,Krabi,2
36753313,64,2204,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,2206,กระบี่,LOCATION,8.0862997,98.9062835,Krabi,2
36753313,64,2214,อ่าวนาง,LOCATION,8.0292052,98.8240353,Krabi,2
36753313,64,2250,เกาะสิมิลัน,LOCATION,8.657862600000001,97.6466734,Phang-nga,35
36753313,64,2253,เกาะตาชัย,LOCATION,9.0690331,97.810963,,
36753313,64,2269,เกาะสิมิลัน,LOCATION,8.657862600000001,97.6466734,Phang-nga,35
36753313,64,2272,ตาชัย,LOCATION,9.0690331,97.810963,,
36753313,64,2286,ประเทศไทย,LOCATION,15.870032,100.992541,,
36753313,64,2302,เกาะสิมิลัน,LOCATION,8.657862600000001,97.6466734,Phang-nga,35
36753313,64,2310,เกาะตาชัย,LOCATION,9.0690331,97.810963,,
36753313,64,2318,จังหวัดพังงา,LOCATION,8.4501414,98.5255317,Phang-nga,35
36753313,64,2377,สนามบินภูเก็ต,LOCATION,8.1110951,98.3064646,Chang Wat Phuket,42
36753313,64,2386,ภูเก็ต,LOCATION,7.951933099999999,98.3380884,Phuket,42
36753313,64,2390,เขาหลัก,LOCATION,8.7039641,98.2582605,Phang-nga,35
36753313,64,2400,เกาะสิมิลัน,LOCATION,8.657862600000001,97.6466734,Phang-nga,35
36753313,64,2403,ตาชัย,LOCATION,9.0690331,97.810963,,
36753313,64,2420,อ่าวนางในกระบี่,LOCATION,8.0292052,98.8240353,Krabi,2
36753313,64,2467,ภูเก็ต,LOCATION,7.951933099999999,98.3380884,Phuket,42
36753313,64,2479,เกาะตาชัย,LOCATION,9.0690331,97.810963,,
36753313,64,2502,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,2504,ภูเก็ต,LOCATION,7.951933099999999,98.3380884,Phuket,42
36753313,64,2515,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,2551,เกาะสุรินทร์,LOCATION,9.4511439,97.87760229999999,Phang-nga,35
36753313,64,2630,เกาะสิมิลัน,LOCATION,8.657862600000001,97.6466734,Phang-nga,35
36753313,64,2633,ตาชัย,LOCATION,9.0690331,97.810963,,
36753313,64,2665,หลีเป๊ะ,LOCATION,6.4885717000000005,99.3048959,Satun,59
36753313,64,2671,ราวีหลีเป๊ะ,LOCATION,6.4885717000000005,99.3048959,Satun,59
36753313,64,2724,หลีเป๊ะ,LOCATION,6.4885717000000005,99.3048959,Satun,59
36753313,64,2776,เกาะหินงาม,LOCATION,6.514997599999999,99.2624372,Chang Wat Satun,59
36753313,64,2785,หลีเป๊ะ,LOCATION,6.4885717000000005,99.3048959,Satun,59
36753313,64,2797,จังหวัดสตูล,LOCATION,6.623815799999999,100.0673744,Satun,59
36753313,64,2860,หาดใหญ่,LOCATION,7.0086201999999975,100.4746823,Songkhla,58
36753313,64,2863,มาเลเซีย,LOCATION,4.210483999999999,101.975766,,
36753313,64,2876,หาดใหญ่,LOCATION,7.0086201999999975,100.4746823,Songkhla,58
36753313,64,2881,หาดใหญ่,LOCATION,7.0086201999999975,100.4746823,Songkhla,58
36753313,64,2883,ตลาดเกษตร,LOCATION,9.145092,99.32839799999999,Chang Wat Surat Thani,68
36753313,64,2890,ตลาดเกษตร,LOCATION,9.145092,99.32839799999999,Chang Wat Surat Thani,68
36753313,64,2894,ท่าเรือปากบารา,LOCATION,6.860395199999999,99.7216042,,
36753313,64,2909,หลีเป๊ะ,LOCATION,6.4885717000000005,99.3048959,Satun,59
36753313,64,2950,ถ้ำมรกต,LOCATION,7.369089,99.283746,Trang,15
36753313,64,2953,สิเกา,LOCATION,7.572654299999999,99.34382959999999,Trang,15
36753313,64,2959,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,2996,สิเกา,LOCATION,7.572654299999999,99.34382959999999,Trang,15
36753313,64,3000,ปากเมง,LOCATION,7.4948668,99.3268695,Trang,15
36753313,64,3012,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,3017,ถ้ำมรกต,LOCATION,7.369089,99.283746,Trang,15
36753313,64,3080,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,3117,ถ้ำมรกต,LOCATION,7.369089,99.283746,Trang,15
36753313,64,3120,ปากเมง,LOCATION,7.4948668,99.3268695,Trang,15
36753313,64,3124,สิเกา,LOCATION,7.572654299999999,99.34382959999999,Trang,15
36753313,64,3127,เมืองตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,3135,ถ้ำเขากอบ,LOCATION,7.7937179999999975,99.5722032,Chang Wat Trang,15
36753313,64,3149,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,3152,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,3164,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,3167,เมืองตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,3170,สิเกา,LOCATION,7.572654299999999,99.34382959999999,Trang,15
36753313,64,3173,ปากเมง,LOCATION,7.4948668,99.3268695,Trang,15
36753313,64,3194,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3198,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,3200,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3204,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,3251,ทะเลแหวก,LOCATION,8.0338275,98.8188883,Krabi,2
36753313,64,3269,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3289,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3293,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,3364,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,3369,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,3370,ชุมพร,LOCATION,10.4930496,99.1800199,Chumphon,12
36753313,64,3380,ท่าเรือลมพระยา,LOCATION,10.3586375,99.2671072,Chang Wat Chumphon,12
36753313,64,3402,ท่าเรือลมพระยา,LOCATION,10.3586375,99.2671072,Chang Wat Chumphon,12
36753313,64,3413,เกาะเต่านางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3432,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,3444,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3489,สมุย,LOCATION,9.5120168,100.0135929,Surat Thani,68
36753313,64,3491,หมู่เกาะอ่างทอง,LOCATION,9.65831,99.6660473,สุราษฎร์ธานี,68
36753313,64,3494,เกาะพะงัน,LOCATION,9.7318753,100.0135929,Surat Thani,68
36753313,64,3513,สมุย,LOCATION,9.5120168,100.0135929,Surat Thani,68
36753313,64,3532,สมุย,LOCATION,9.5120168,100.0135929,Surat Thani,68
36753313,64,3546,สมุย,LOCATION,9.5120168,100.0135929,Surat Thani,68
36753313,64,3560,สมุย,LOCATION,9.5120168,100.0135929,Surat Thani,68
36753313,64,3568,หมู่เกาะอ่างทอง,LOCATION,9.65831,99.6660473,สุราษฎร์ธานี,68
36753313,64,3597,เกาะสมุย,LOCATION,9.5120168,100.0135929,Surat Thani,68
36753313,64,3602,เกาะพงัน,LOCATION,9.7318753,100.0135929,Surat Thani,68
36753313,64,3624,เกาะพะงัน,LOCATION,9.7318753,100.0135929,Surat Thani,68
36753313,64,3665,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3669,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,3682,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,3706,หมู่เกาะอ่างทอง,LOCATION,9.65831,99.6660473,สุราษฎร์ธานี,68
36753313,64,3724,หัวหิน,LOCATION,12.5683747,99.9576888,Prachuap Khiri Khan,30
36753313,64,3727,ชะอำ พัทยา,LOCATION,12.925006,100.867929,Chang Wat Chon Buri,9
36753313,64,3732,เกาะล้าน,LOCATION,12.9182259,100.7802624,Chon Buri,9
36753313,64,3735,บางแสน,LOCATION,13.27732,100.949833,Chon Buri,9
36753313,64,3765,เกาะช้าง,LOCATION,12.0479159,102.3234816,Trat,16
36753313,64,3768,เกาะกูด,LOCATION,11.6680759,102.5642261,Trat,16
36753313,64,3771,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,3774,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,3778,สมุย,LOCATION,9.5120168,100.0135929,Surat Thani,68
36753313,64,3780,เกาะพงัน,LOCATION,9.7318753,100.0135929,Surat Thani,68
36753313,64,3784,อ่างทอง จังหวัดตราด,LOCATION,12.2287853,102.5118878,Chang Wat Trat,16
36753313,64,3789,ระยอง,LOCATION,12.707434,101.1473517,Rayong,50
36753313,64,3817,เกาะพีพี,LOCATION,7.746115799999999,98.77841,Krabi,2
36753313,64,3823,ตาชัย,LOCATION,9.0690331,97.810963,,
36753313,64,3828,ตะปู,LOCATION,8.2754055,98.5005615,,
36753313,64,3833,หลีเป๊ะ,LOCATION,6.4885717000000005,99.3048959,Satun,59
36753313,64,3836,สิเกา,LOCATION,7.572654299999999,99.34382959999999,Trang,15
36753313,64,3839,ทะเลแหวก,LOCATION,8.0338275,98.8188883,Krabi,2
36753313,64,3842,ไร่เลย์,LOCATION,8.011711,98.837776,Krabi,2
36753313,64,3846,กระบี่,LOCATION,8.0862997,98.9062835,Krabi,2
36753313,64,3848,พังงา,LOCATION,8.4501414,98.5255317,Phang-nga,35
36753313,64,3850,ภูเก็ต,LOCATION,7.951933099999999,98.3380884,Phuket,42
36753313,64,3852,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,3854,สตูล,LOCATION,6.623815799999999,100.0673744,Satun,59
36753313,64,4002,เยอรมัน,LOCATION,51.165691,10.451526,,
36753313,64,4008,Dusseldorf,LOCATION,51.2277411,6.773455599999999,North Rhine-Westphalia,
36753313,64,4030,เนเธอแลนด์Saans Schans,LOCATION,52.472886,4.8218542,Noord-Holland,
36753313,64,4035,Amsterdam,LOCATION,52.3675734,4.9041389,North Holland,
36753313,64,4061,Brussels,LOCATION,50.8503396,4.3517103,Brussels,
36753313,64,4100,สิงคโปร์,LOCATION,1.352083,103.819836,,
36753313,64,4126,เกาหลี,LOCATION,35.90775700000001,127.766922,,
36753313,64,4158,จูไห่,LOCATION,22.270978,113.576677,Guangdong Province,
36753313,64,4163,เวเนเชี่ยน,LOCATION,36.121174,-115.16965259999998,Nevada,
36753313,64,4181,ออสเตรเลีย,LOCATION,-25.274398,133.775136,,
36753313,64,4189,Phillip Island,LOCATION,-38.4898703,145.20382780000003,Victoria,
36753313,64,4193,Wilsom Prom,LOCATION,-38.9333333,146.3666667,Victoria,
36753313,64,4219,หลีเป๊ะ,LOCATION,6.4885717000000005,99.3048959,Satun,59
36753313,64,4234,เกาะหินงาม,LOCATION,6.514997599999999,99.2624372,Chang Wat Satun,59
36753313,64,4250,พัทยา,LOCATION,12.923555699999998,100.8824551,Chon Buri,9
36753313,64,4252,เกาะล้าน สัตหีบ,LOCATION,12.573091,100.9330413,Chang Wat Chon Buri,9
36753313,64,4281,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,4285,ตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,4293,เมืองตรัง,LOCATION,7.559385099999999,99.6110065,Trang,15
36753313,64,4301,ถ้ำมรกต,LOCATION,7.369089,99.283746,Trang,15
36753313,64,4316,เขาใหญ่,LOCATION,14.4386654,101.3722428,Nakhon Ratchasima,21
36753313,64,4319,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36753313,64,4325,เขาใหญ่,LOCATION,14.4386654,101.3722428,Nakhon Ratchasima,21
36753313,64,4352,เกาะช้าง,LOCATION,12.0479159,102.3234816,Trat,16
36753313,64,4385,เกาะนางยวน,LOCATION,10.1219978,99.8128863,Surat Thani,68
36753313,64,4389,เกาะเต่า,LOCATION,10.0956102,99.8403959,Surat Thani,68
36753313,64,4412,ดอยอ่างขาง,LOCATION,19.8697222,99.055,Chiang Mai,14
36753313,64,4439,สนามหลวง,LOCATION,13.7551736,100.4930645,Krung Thep Maha Nakhon,1
36753313,64,4447,วัดพระแก้ว ท่ามหาราช,LOCATION,13.7516435,100.4927041,Krung Thep Maha Nakhon,1
36815189,65,6,แพร่,LOCATION,18.1445774,100.1402831,Phrae,41
36815189,65,8,น่าน,LOCATION,18.7756318,100.7730417,Nan,26
36815189,65,17,น่าน,LOCATION,18.7756318,100.7730417,Nan,26
36815189,65,35,แพร่,LOCATION,18.1445774,100.1402831,Phrae,41
36815189,65,37,น่าน,LOCATION,18.7756318,100.7730417,Nan,26
36815189,65,49,น่าน,LOCATION,18.7756318,100.7730417,Nan,26
36815189,65,69,จังหวัดแพร่,LOCATION,18.1445774,100.1402831,Phrae,41
36815189,65,72,น่าน,LOCATION,18.7756318,100.7730417,Nan,26
36815189,65,118,ถนนบ้านใหม่ ต.ในเวียง อ.เมือง จ.แพร่,LOCATION,18.1494015,100.1463428,Chang Wat Phrae,41
36815189,65,270,จังหวัดแพร่,LOCATION,18.1445774,100.1402831,Phrae,41
36815189,65,274,จังหวัดน่าน,LOCATION,18.7756318,100.7730417,Nan,26
36758394,66,5,เมืองไทย,LOCATION,13.786477,100.5746,Krung Thep Maha Nakhon,1
36758394,66,46,thailand,LOCATION,15.870032,100.992541,,
36758394,66,62,วัดพระแก้ว,LOCATION,13.7516435,100.4927041,Krung Thep Maha Nakhon,1
36758394,66,66,พระที่นั่งอนันต์,LOCATION,13.7717,100.5131804,Krung Thep Maha Nakhon,1
36758394,66,169,วัดพระแก้ว,LOCATION,13.7516435,100.4927041,Krung Thep Maha Nakhon,1
36758394,66,303,เมืองไทย,LOCATION,13.786477,100.5746,Krung Thep Maha Nakhon,1
36758394,66,385,พัทยา,LOCATION,12.923555699999998,100.8824551,Chon Buri,9
36758394,66,396,กรมหลวงชุมพร,LOCATION,10.3995478,99.2797817,Chumphon,12
36791457,67,5,กรุงเทพฯ,LOCATION,13.7563309,100.5017651,Bangkok,1
36791457,67,11,จ.ฉะเชิงเทรา,LOCATION,13.6904194,101.0779596,Chachoengsao,8
36791457,67,21,เมืองแปดริ้ว,LOCATION,13.6971214,101.090665,Chang Wat Chachoengsao,8
36791457,67,32,Mini Murrah Farm,LOCATION,13.6030141,101.1317305,ฉะเชิงเทรา,8
36791457,67,49,ตลาดร้อยปี,LOCATION,14.7556794,100.0942522,Chang Wat Suphan Buri,67
36791457,67,88,กทม.,LOCATION,13.7563309,100.5017651,Bangkok,1
36791457,67,103,Mini murrah farm,LOCATION,13.6030141,101.1317305,ฉะเชิงเทรา,8
36791457,67,116,มินิ มูร่าห์ ฟาร์ม,LOCATION,13.6030141,101.1317305,ฉะเชิงเทรา,8
36791457,67,478,บางปะกง,LOCATION,13.5469861,100.9878319,Chachoengsao,8
36791457,67,540,บางปะกง,LOCATION,13.5469861,100.9878319,Chachoengsao,8
36791457,67,606,ตลาดบ้านใหม่ 100 ปี,LOCATION,13.6971214,101.090665,Chang Wat Chachoengsao,8
36791457,67,822,วัดโสธรวรารามวรวิหาร,LOCATION,13.6737789,101.0672608,Chachoengsao,8
36791457,67,826,วัดหลวงพ่อโสธร,LOCATION,13.6726442,101.0656685,New Mexico,
36791457,67,834,จังหวัดฉะเชิงเทรา,LOCATION,13.6904194,101.0779596,Chachoengsao,8
36774055,68,35,จังหวัดสุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36774055,68,43,จ.นครปฐม,LOCATION,13.8199206,100.0621676,Nakhon Pathom,19
36774055,68,48,สุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36774055,68,170,สุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36774055,68,238,นครปฐม,LOCATION,13.8199206,100.0621676,Nakhon Pathom,19
36774055,68,280,ตลาดเช้าวัดกลางบางแก้ว,LOCATION,13.7951063,100.1937427,Chang Wat Nakhon Pathom,19
36774055,68,403,นครสวรรค์,LOCATION,15.693007199999998,100.1225595,Nakhon Sawan,23
36774055,68,412,สุพรรณบุรี,LOCATION,14.4744892,100.1177128,Suphan Buri,67
36774055,68,435,ประเทศไทย,LOCATION,15.870032,100.992541,,
36774055,68,473,ตลาดบางปลาม้า,LOCATION,14.4046889,100.1343881,สุพรรณบุรี,67
36774055,68,487,วัดป่าเลไลก์,LOCATION,14.474609699999998,100.0941535,Chang Wat Suphan Buri,67
36774055,68,492,บึงฉวาก,LOCATION,14.928274900000002,100.0472831,Chang Wat Suphan Buri,67
36774055,68,504,มังกรสวรรค์,LOCATION,14.478647199999996,100.1114862,Chang Wat Suphan Buri,67
36774055,68,522,นครสวรรค์,LOCATION,15.693007199999998,100.1225595,Nakhon Sawan,23
36774055,68,531,วัดคีรีวงศ์,LOCATION,15.71562,100.127131,Chang Wat Nakhon Sawan,23
36774055,68,742,ภูเก็ต,LOCATION,7.951933099999999,98.3380884,Phuket,42
36774055,68,749,นครสวรรค์,LOCATION,15.693007199999998,100.1225595,Nakhon Sawan,23
36774055,68,753,พิษณุโลก,LOCATION,17.0363855,100.583514,Phitsanulok,38
36774055,68,762,วัดพระศรีรัตนมหาธาตุวรมหาวิหาร,LOCATION,16.823787,100.2620656,Chang Wat Phitsanulok,38
36774055,68,770,วัดพระพุทธชินราช,LOCATION,16.823787,100.2620656,Chang Wat Phitsanulok,38
36774055,68,816,วัดนางพญา,LOCATION,16.822585800000002,100.2619553,พิษณุโลก,38
36774055,68,883,นครสวรรค์,LOCATION,15.693007199999998,100.1225595,Nakhon Sawan,23
36774055,68,930,วัดพระพุทธชินราช,LOCATION,16.823787,100.2620656,Chang Wat Phitsanulok,38
36774055,68,1057,แม่น้ำน่าน,LOCATION,17.737948199999995,100.5531641,,
36774055,68,1348,อุทยานประวัติศาสตร์สุโขทัย,LOCATION,17.017739199999998,99.703733,Sukhothai,66
36774055,68,1513,ตลาดวัดพระพังทองหลาง,LOCATION,17.017739199999998,99.703733,Sukhothai,66
36774055,68,1555,พิษณุโลก,LOCATION,17.0363855,100.583514,Phitsanulok,38
36774055,68,1561,สุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36774055,68,1569,อุทยานประวัติศาสตร์สุโขทัย,LOCATION,17.017739199999998,99.703733,Sukhothai,66
36774055,68,1575,สุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36774055,68,1584,อุทยานประวัติศาสตร์ศรีสัชนาลัย,LOCATION,17.4260711,99.7888509,Chang Wat Sukhothai,66
36774055,68,1616,อุทยานประวัติศาสตร์สุโขทัย,LOCATION,17.017739199999998,99.703733,Sukhothai,66
36774055,68,2123,เมืองเก่าสุโขทัย,LOCATION,17.034125,99.7009754,Sukhothai,66
36774055,68,2227,วัดศรีชุม,LOCATION,17.0268915,99.6931464,Sukhothai,66
36774055,68,2234,สุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36774055,68,2248,วัดศรีชุม,LOCATION,17.0268915,99.6931464,Sukhothai,66
36774055,68,2256,อุทยานประวัติศาสตร์สุโขทัย,LOCATION,17.017739199999998,99.703733,Sukhothai,66
36774055,68,2378,วัดศรีชุม,LOCATION,17.0268915,99.6931464,Sukhothai,66
36774055,68,2386,วัดช้างล้อม,LOCATION,17.4319624,99.7851183,Sukhothai,66
36774055,68,2396,สุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36774055,68,2406,วัดช้างล้อม,LOCATION,17.4319624,99.7851183,Sukhothai,66
36774055,68,2560,วัดช้างล้อม,LOCATION,17.4319624,99.7851183,Sukhothai,66
36774055,68,2568,พิพิธภัณฑ์เครื่องสังคโลก,LOCATION,16.991016100000003,99.8683073,Chang Wat Sukhothai,66
36774055,68,2612,แก่งกระจาน,LOCATION,12.9100245,99.456155,Phetchaburi,39
36774055,68,2615,เกริงกราเวีย/แก่งส้มแมว,LOCATION,14.981598000000002,98.632829,Chang Wat Ratchaburi,51
36774055,68,2662,อุทยานแห่งชาติรามคำแหง,LOCATION,16.8774283,99.6930719,Chang Wat Sukhothai,66
36774055,68,2672,นครปฐม,LOCATION,13.8199206,100.0621676,Nakhon Pathom,19
36774055,68,2738,ฮ่องกงสัก,LOCATION,22.315495,114.169981,Kowloon,
36774055,68,2843,อุทยานแห่งชาติรามคำแหง,LOCATION,16.8774283,99.6930719,Chang Wat Sukhothai,66
36774055,68,2861,อุทยานแห่งชาติรามคำแหง,LOCATION,16.8774283,99.6930719,Chang Wat Sukhothai,66
36774055,68,3016,จังหวัดกำแพงเพชร,LOCATION,16.4827798,99.5226618,Kamphaeng Phet,5
36774055,68,3091,แยกทุ่งเศรษฐี,LOCATION,16.4471236,99.5020966,Chang Wat Kamphaeng Phet,5
36774055,68,3421,สุโขทัย,LOCATION,17.0055573,99.8263712,Sukhothai,66
36768757,69,39,กรุงเทพ,LOCATION,13.7563309,100.5017651,Bangkok,1
36715249,71,21,อยุธยา,LOCATION,14.3532128,100.5689599,Phra Nakhon Si Ayutthaya,33
36715249,71,43,พระราชวังบางปะอิน,LOCATION,14.2327737,100.5790696,Chang Wat Phra Nakhon Si Ayutthaya,33
36715249,71,55,พระราชวังบางปะอิน,LOCATION,14.2327737,100.5790696,Chang Wat Phra Nakhon Si Ayutthaya,33
36715249,71,73,พระที่นั่งปราสาทโถงกลางน้ำ,LOCATION,34.034659399999995,-117.9902752,California,
36715249,71,80,พระที่นั่งไอศวรรย์ทิพยอาสน์,LOCATION,14.232339199999998,100.5786005,Phra Nakhon Si Ayutthaya,33
36715249,71,90,พระที่นั่งวโรภาษพิมาน,LOCATION,14.2330122,100.5783363,Phra Nakhon Si Ayutthaya,33
36715249,71,119,หอวิฑูรทัศนา,LOCATION,14.2333841,100.5802723,Chang Wat Phra Nakhon Si Ayutthaya,33
36715249,71,139,จังหวัดอยุธยา,LOCATION,14.3532128,100.5689599,Phra Nakhon Si Ayutthaya,33
36715249,71,145,ตลาดน้ำ อโยธยา,LOCATION,14.3589799,100.5933314,Chang Wat Phra Nakhon Si Ayutthaya,33
36715249,71,154,วัดพนัญเชิงวรวิหาร,LOCATION,14.3441731,100.5788612,Chang Wat Phra Nakhon Si Ayutthaya,33
36715249,71,252,วัดราชบูรณะ,LOCATION,14.3586993,100.5672876,Chang Wat Phra Nakhon Si Ayutthaya,33
36715249,71,275,วัดมหาธาตุ,LOCATION,14.3569443,100.5675112,Chang Wat Phra Nakhon Si Ayutthaya,33
36749440,72,55,พัทยา,LOCATION,12.923555699999998,100.8824551,Chon Buri,9
36749440,72,61,เชียงใหม่,LOCATION,18.7883439,98.98530079999999,Chiang Mai,14
36749440,72,75,เชียงใหม่,LOCATION,18.7883439,98.98530079999999,Chiang Mai,14
36749440,72,90,เชียงใหม่,LOCATION,18.7883439,98.98530079999999,Chiang Mai,14
36749440,72,117,หาดใหญ่,LOCATION,7.0086201999999975,100.4746823,Songkhla,58
36749440,72,118,เชียงใหม่,LOCATION,18.7883439,98.98530079999999,Chiang Mai,14
36749440,72,135,สนามบินนานาชาติหาดใหญ่,LOCATION,6.9362160999999976,100.3937206,Chang Wat Songkhla,58
36749440,72,233,เกาะยอ สงขลา,LOCATION,7.1624699000000005,100.543675,Songkhla,58
36749440,72,248,สนามบินนานาชาติเชียงใหม่,LOCATION,18.767749,98.9640088,Chang Wat Chiang Mai,14
36749440,72,287,เชียงใหม่,LOCATION,18.7883439,98.98530079999999,Chiang Mai,14
36749440,72,360,มินมาน,LOCATION,39.1219448,-97.7067028,Kansas,
36749440,72,379,มินมานซอย 13,LOCATION,18.7964295,98.96843170000001,Chang Wat Chiang Mai,14
36749440,72,423,มินมาน,LOCATION,39.1219448,-97.7067028,Kansas,
36749440,72,439,ดอยสุเทพ,LOCATION,18.8049889,98.92163370000002,Chang Wat Chiang Mai,14
36749440,72,481,เชียงราย,LOCATION,19.907165600000006,99.830955,Chiang Rai,13
36749440,72,510,เกาหลี,LOCATION,35.90775700000001,127.766922,,
36749440,72,519,วัดร่องขุ่น,LOCATION,19.8242236,99.7632227,Chang Wat Chiang Rai,13
36749440,72,523,สามเหลี่ยมทองคำ,LOCATION,20.3529054,100.0829541,Chang Wat Chiang Rai,13
36749440,72,526,เชียงของ,LOCATION,20.1651266,100.3947116,Chiang Rai,13
36749440,72,528,ชายแดนไทย ลาว พม่า,LOCATION,20.2165369,100.4353964,เชียงราย,13
36749440,72,539,ลาว,LOCATION,19.85627,102.495496,,
36749440,72,551,ลาว,LOCATION,19.85627,102.495496,,
