Thread_id,Thread_index,Word,LAT,LON,provinceTh
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะอาดัง,6.5401526999999975,99.2951916,สตูล
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,อุทยานแห่งชาติตะรุเตา จ.สตูล,6.6486521,99.65185600000001,สตูล
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะอาดัง,6.5401526999999975,99.2951916,สตูล
36947586,33,ราวี,12.930158,100.922084,ชลบุรี
36947586,33,อุทยานแห่งชาติแห่งชาติตะรุเตา,6.6486521,99.65185600000001,สตูล
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,หมู่เกาะอาดัง,6.5401526999999975,99.2951916,สตูล
36947586,33,ราวี,12.930158,100.922084,ชลบุรี
36947586,33,เกาะหลีเป๊ะ,6.4885717000000005,99.3048959,สตูล
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะจาบัง,8.118611099999999,98.6613889,กระบี่
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,หมู่เกาะอาดัง,6.5401526999999975,99.2951916,สตูล
36947586,33,ราวี,12.930158,100.922084,ชลบุรี
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะหลีเป๊ะ,6.4885717000000005,99.3048959,สตูล
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะจาบัง,8.118611099999999,98.6613889,กระบี่
36947586,33,เกาะหิน,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะหลีเป๊ะ,6.4885717000000005,99.3048959,สตูล
36947586,33,กรุงเทพ,13.7563309,100.5017651,กรุงเทพมหานคร
36875160,34,อิมแพคเมืองทองธานี จังหวัดนนทบุรี,13.912949,100.5476696,นนทบุรี
36875160,34,สวนพฤกษศาสตร์สมเด็จพระนางเจ้าสิริกิตติ์ อ แม่ริม จ เชียงใหม่,18.8988835,98.8605634,เชียงใหม่
36875160,34,โรงเรียนนายร้อย จปร.จ.นครนายก,14.29831,101.1663123,นครนายก
36875160,34,สถานพักฟื้นและพักผ่อนที่สวนสนประดิพัทธ์ จ.ประจวบฯ,12.498723,99.9724271,ประจวบคีรีขันธ์
36875160,34,สถานพักฟื้นและพักผ่อนล้านนา จ.เชียงใหม่,18.8279064,98.96480900000002,เชียงใหม่
36875160,34,มูลนิธิแม่ฟ้าหลวง ในพระบรมราชูปถัมภ์,13.7262579,100.5456495,กรุงเทพมหานคร
36875160,34,บ้านสวนแผ่นดินแม่ สุพรรณ,14.3413467,100.14830979999999,สุพรรณบุรี
36875160,34,กลุ่มท่องเที่ยวชุมชนตำบลบ้านแหลม,14.341949,100.14728790000001,สุพรรณบุรี
36875160,34,พิพิธภัณฑ์กองทัพอากาศ,13.919623399999999,100.6218872,กรุงเทพมหานคร
36875160,34,องค์การพิพิธภัณฑ์วิทยาศาสตร์แห่งชาติ (อพวช),14.048632000000001,100.7172564,ปทุมธานี
36875160,34,กิจการน้ำพุร้อนสันกำแพง,18.8163724,99.2277286,เชียงใหม่
36875160,34,Museum Siam,13.744147,100.494137,กรุงเทพมหานคร
36875160,34,โครงการฟาร์มทะเลตัวอย่างตามพระราชดำริ,13.117624800000002,100.05991970000001,เพชรบุรี
36875160,34,ไปรษณีย์ไทย,18.789998100000002,98.97061590000001,เชียงใหม่
36875160,34,อยุธยา,14.3532128,100.56895990000001,พระนครศรีอยุธยา
